N	F0	PER	d0	v0	collision
6	-6	0.290000	4.169000	62	0
8	-8	0.490000	8.580000	42	0
8	-5	0.400000	4.497000	34	0
8	-8	0.490000	7.805000	38	0
7	-8	0.490000	7.004000	74	0
4	-4	0.310000	7.321000	34	0
4	-8	0.490000	6.630000	12	0
7	-6	0.210000	5.240000	42	0
8	-7	0.430000	5.572000	28	0
6	-8	0.460000	8.440000	42	0
4	-4	0.240000	4.595000	80	0
6	-5	0.260000	5.320000	36	0
8	-8	0.460000	8.021000	20	0
4	-4	0.480000	8.351000	33	0
6	-6	0.310000	7.331000	37	0
3	-4	0.200000	7.315000	23	0
7	-6	0.490000	8.317000	10	0
7	-2	0.450000	6.287000	27	0
3	-4	0.400000	6.546000	32	0
8	-8	0.300000	4.664000	52	0
6	-7	0.390000	7.937000	15	0
3	-6	0.360000	8.924000	15	0
6	-7	0.430000	8.401000	70	0
5	-7	0.220000	4.613000	69	0
8	-2	0.260000	8.359000	89	0
4	-7	0.460000	5.862000	62	0
7	-1	0.460000	8.179000	51	0
6	-6	0.480000	8.881000	86	1
3	-1	0.290000	8.497000	11	0
8	-2	0.380000	8.696000	21	0
7	-4	0.450000	5.894000	48	1
3	-7	0.200000	5.934000	69	0
7	-8	0.460000	8.679000	60	0
3	-5	0.490000	6.920000	56	0
7	-3	0.380000	4.811000	24	0
4	-8	0.210000	7.065000	72	0
7	-8	0.430000	5.109000	69	1
5	-6	0.480000	6.559000	20	0
4	-6	0.370000	8.847000	75	0
3	-5	0.310000	6.114000	56	0
8	-2	0.200000	6.697000	35	0
8	-3	0.200000	8.988000	24	0
7	-4	0.280000	4.599000	17	0
6	-4	0.280000	4.184000	34	0
4	-1	0.200000	8.037000	10	0
4	-3	0.370000	4.583000	56	0
7	-7	0.310000	4.322000	37	0
7	-6	0.250000	4.075000	58	0
6	-6	0.230000	5.473000	81	0
4	-8	0.420000	8.168000	25	0
6	-1	0.380000	8.623000	41	0
6	-2	0.330000	6.573000	57	0
5	-4	0.300000	8.993000	81	1
5	-7	0.470000	7.850000	36	0
6	-1	0.230000	5.618000	29	0
3	-1	0.410000	4.896000	86	0
8	-4	0.210000	4.480000	11	0
4	-7	0.240000	5.039000	36	0
5	-8	0.390000	5.078000	42	0
8	-2	0.460000	4.773000	29	0
6	-1	0.440000	8.291000	70	0
8	-3	0.200000	5.649000	40	0
8	-3	0.450000	7.309000	55	0
5	-5	0.280000	4.963000	84	0
3	-3	0.470000	7.244000	46	0
5	-2	0.370000	5.156000	55	0
7	-7	0.430000	4.817000	80	1
5	-2	0.330000	5.237000	49	0
5	-8	0.280000	8.376000	36	0
8	-3	0.470000	8.165000	78	0
7	-1	0.260000	8.770000	83	0
8	-5	0.330000	8.253000	59	0
4	-8	0.420000	6.556000	22	0
4	-4	0.370000	6.212000	34	0
8	-1	0.250000	4.705000	61	0
6	-8	0.340000	5.538000	65	1
5	-3	0.250000	4.115000	68	0
4	-5	0.250000	6.447000	17	0
7	-8	0.230000	4.541000	36	0
6	-5	0.280000	6.001000	66	0
8	-4	0.480000	6.217000	11	0
7	-6	0.370000	8.718000	37	0
6	-6	0.300000	8.428000	17	0
7	-5	0.240000	7.381000	75	0
3	-6	0.290000	5.967000	84	0
8	-3	0.250000	8.930000	60	0
3	-5	0.250000	8.752000	49	0
7	-6	0.400000	7.071000	60	0
7	-2	0.230000	7.034000	39	0
8	-6	0.430000	6.239000	47	1
8	-5	0.390000	6.109000	31	0
3	-4	0.370000	7.481000	53	0
7	-4	0.260000	5.593000	33	0
6	-7	0.310000	4.365000	53	0
3	-7	0.370000	4.227000	50	0
3	-4	0.260000	4.787000	68	0
5	-5	0.310000	5.875000	78	0
6	-2	0.400000	8.970000	30	0
6	-5	0.380000	5.369000	13	0
6	-8	0.290000	8.962000	16	0
6	-3	0.380000	7.288000	60	0
7	-4	0.360000	5.933000	31	0
7	-3	0.330000	6.521000	49	0
7	-2	0.320000	7.920000	72	0
7	-1	0.410000	8.337000	14	0
5	-2	0.440000	4.086000	50	0
5	-4	0.430000	6.359000	38	0
3	-6	0.390000	4.518000	25	0
3	-2	0.400000	4.175000	84	0
8	-3	0.200000	6.042000	37	0
6	-5	0.480000	8.351000	79	1
4	-7	0.470000	4.365000	40	0
6	-7	0.470000	8.577000	35	0
5	-6	0.490000	4.092000	20	0
6	-8	0.450000	7.283000	88	1
7	-5	0.410000	5.225000	23	0
5	-8	0.340000	7.454000	44	0
7	-4	0.430000	5.768000	88	1
6	-7	0.470000	4.910000	50	1
7	-4	0.430000	5.354000	25	0
7	-5	0.410000	6.569000	78	0
4	-8	0.310000	6.009000	71	0
4	-6	0.200000	6.377000	39	0
3	-4	0.460000	4.114000	71	0
5	-7	0.350000	4.728000	50	0
8	-7	0.290000	6.993000	32	0
4	-5	0.290000	6.785000	60	0
6	-3	0.400000	8.484000	30	0
8	-7	0.250000	6.645000	84	1
7	-7	0.470000	8.919000	77	1
4	-2	0.380000	7.117000	18	0
8	-2	0.340000	7.596000	75	0
8	-8	0.310000	5.391000	41	0
4	-3	0.290000	6.761000	23	0
5	-8	0.410000	6.874000	79	1
7	-7	0.310000	8.011000	28	0
8	-6	0.340000	8.166000	31	0
8	-4	0.340000	5.467000	20	0
7	-4	0.300000	5.943000	36	0
3	-2	0.300000	7.472000	21	0
7	-4	0.410000	6.280000	89	0
5	-4	0.260000	4.438000	22	0
6	-2	0.480000	4.780000	89	0
8	-2	0.400000	5.708000	82	0
3	-3	0.280000	7.629000	60	0
3	-2	0.370000	5.548000	42	0
4	-1	0.230000	7.492000	43	0
5	-3	0.450000	8.627000	34	0
4	-3	0.240000	4.026000	68	0
4	-3	0.300000	8.878000	65	0
6	-4	0.230000	4.466000	37	0
8	-5	0.330000	8.654000	86	0
4	-8	0.430000	4.475000	50	0
8	-6	0.460000	8.375000	80	1
7	-4	0.350000	6.278000	48	0
3	-6	0.210000	4.247000	11	0
4	-2	0.210000	5.592000	65	0
7	-7	0.430000	8.824000	73	1
5	-6	0.240000	7.638000	34	0
3	-8	0.200000	7.134000	36	0
7	-4	0.350000	7.789000	76	0
3	-7	0.290000	7.524000	17	0
6	-6	0.490000	7.728000	81	1
3	-6	0.310000	7.668000	19	0
8	-8	0.400000	5.578000	81	0
3	-3	0.300000	8.079000	67	0
6	-6	0.450000	5.841000	45	1
7	-7	0.370000	4.676000	60	0
8	-6	0.300000	6.899000	41	0
7	-2	0.300000	6.490000	19	0
3	-2	0.200000	8.423000	12	0
4	-6	0.380000	4.061000	44	0
8	-1	0.430000	4.898000	42	0
3	-3	0.320000	4.511000	46	0
4	-7	0.210000	5.110000	25	0
3	-7	0.340000	7.750000	41	0
3	-4	0.300000	8.218000	58	0
4	-3	0.450000	6.360000	58	0
5	-8	0.260000	7.483000	88	0
3	-4	0.480000	8.405000	67	0
8	-5	0.350000	8.103000	80	0
4	-4	0.440000	6.358000	83	0
8	-7	0.380000	6.130000	25	0
4	-3	0.460000	6.917000	28	0
6	-2	0.330000	8.878000	70	0
4	-2	0.400000	8.754000	27	0
4	-4	0.230000	5.986000	34	0
3	-3	0.250000	4.043000	19	0
6	-3	0.320000	6.010000	33	0
3	-2	0.400000	4.280000	77	0
5	-5	0.210000	8.913000	82	0
6	-4	0.210000	8.514000	20	0
7	-7	0.350000	8.470000	25	0
8	-4	0.490000	4.286000	36	0
4	-8	0.210000	5.227000	16	0
5	-4	0.420000	5.396000	17	0
8	-7	0.230000	7.097000	80	1
8	-6	0.270000	7.947000	77	0
8	-6	0.280000	5.082000	55	0
4	-2	0.360000	5.864000	19	0
7	-7	0.480000	8.110000	38	1
6	-7	0.330000	6.687000	74	1
5	-1	0.220000	6.673000	20	0
5	-4	0.490000	6.767000	42	0
8	-7	0.330000	7.993000	48	0
5	-7	0.360000	5.853000	62	0
3	-2	0.310000	6.503000	89	0
7	-7	0.230000	5.324000	64	0
8	-6	0.230000	7.420000	41	0
5	-4	0.270000	5.983000	10	0
5	-3	0.230000	4.146000	37	0
7	-7	0.280000	5.207000	46	0
8	-3	0.210000	4.934000	67	0
8	-2	0.220000	7.265000	16	0
7	-7	0.430000	5.081000	42	0
5	-8	0.440000	8.316000	23	0
3	-4	0.440000	7.932000	41	0
3	-5	0.310000	5.109000	54	0
6	-4	0.290000	6.107000	55	0
8	-5	0.210000	4.922000	30	0
6	-4	0.300000	7.439000	69	0
8	-2	0.450000	7.501000	76	0
8	-4	0.410000	7.762000	42	0
3	-6	0.300000	5.661000	50	0
4	-8	0.400000	4.890000	45	0
3	-6	0.400000	4.314000	12	0
6	-2	0.400000	6.006000	88	0
7	-5	0.230000	6.352000	48	0
3	-3	0.340000	5.169000	36	0
4	-7	0.410000	6.766000	29	0
8	-1	0.350000	6.313000	39	0
7	-8	0.440000	4.618000	43	0
7	-4	0.370000	4.344000	64	0
7	-3	0.440000	7.629000	52	0
8	-7	0.380000	7.389000	74	0
5	-2	0.290000	8.117000	15	0
3	-8	0.250000	6.275000	82	0
4	-2	0.410000	4.658000	54	0
8	-5	0.410000	6.774000	32	0
3	-8	0.380000	5.611000	14	0
7	-6	0.450000	4.897000	59	0
5	-7	0.410000	4.978000	13	0
3	-3	0.480000	4.090000	46	0
3	-7	0.370000	7.158000	65	0
4	-2	0.410000	5.501000	63	0
3	-6	0.460000	6.792000	83	1
3	-8	0.270000	8.522000	26	0
7	-1	0.290000	8.809000	39	0
8	-3	0.250000	6.606000	44	0
6	-3	0.340000	7.404000	48	0
5	-4	0.490000	8.256000	19	0
3	-3	0.360000	7.701000	20	0
5	-3	0.470000	6.736000	60	0
3	-3	0.370000	5.783000	31	0
7	-8	0.370000	8.042000	19	0
6	-8	0.300000	5.300000	81	0
4	-3	0.330000	5.849000	25	0
5	-1	0.400000	8.014000	51	0
5	-8	0.330000	5.262000	32	0
5	-5	0.290000	4.940000	84	0
3	-7	0.270000	8.424000	45	0
8	-2	0.440000	4.989000	52	0
4	-5	0.260000	6.348000	53	0
6	-6	0.360000	5.556000	22	0
3	-4	0.340000	6.710000	74	0
8	-8	0.430000	4.822000	66	1
4	-4	0.480000	8.985000	68	0
5	-5	0.390000	7.784000	83	1
5	-1	0.280000	5.901000	22	0
8	-7	0.240000	6.545000	49	0
6	-1	0.240000	8.827000	38	0
4	-8	0.430000	6.525000	62	0
5	-7	0.200000	8.714000	21	0
7	-3	0.290000	4.128000	43	0
6	-5	0.260000	5.494000	25	0
8	-5	0.460000	8.196000	10	0
4	-8	0.470000	7.041000	64	0
5	-7	0.340000	4.022000	66	1
7	-7	0.290000	6.564000	20	0
7	-8	0.430000	8.851000	15	0
4	-2	0.300000	8.113000	85	0
4	-2	0.280000	8.883000	34	0
4	-3	0.410000	6.536000	51	0
4	-8	0.460000	5.482000	81	0
5	-7	0.370000	6.590000	45	0
5	-4	0.290000	7.948000	20	0
5	-6	0.240000	8.587000	47	0
4	-5	0.200000	4.252000	74	0
5	-6	0.290000	4.833000	66	0
3	-8	0.250000	5.500000	54	0
7	-5	0.270000	8.726000	89	0
6	-2	0.460000	5.826000	80	0
4	-4	0.470000	5.641000	29	0
6	-7	0.300000	8.498000	30	0
7	-6	0.490000	6.191000	54	0
8	-7	0.300000	5.588000	88	0
4	-5	0.300000	7.904000	37	0
7	-2	0.470000	4.261000	32	0
7	-8	0.210000	6.116000	58	0
4	-6	0.340000	8.528000	23	0
6	-8	0.280000	5.576000	73	0
7	-3	0.370000	8.891000	37	0
8	-8	0.410000	7.834000	27	0
5	-4	0.390000	4.212000	50	0
4	-7	0.370000	8.088000	72	0
7	-5	0.220000	6.837000	39	0
7	-3	0.310000	7.446000	32	0
3	-5	0.270000	7.722000	37	0
6	-4	0.460000	5.425000	21	0
4	-6	0.360000	8.331000	70	1
7	-3	0.380000	6.548000	65	0
8	-2	0.310000	8.764000	45	0
8	-5	0.290000	5.157000	68	0
4	-3	0.290000	4.953000	57	0
5	-4	0.340000	8.526000	26	0
3	-5	0.320000	6.049000	52	0
3	-3	0.430000	7.740000	21	0
4	-1	0.330000	8.163000	30	0
8	-7	0.450000	5.184000	52	0
4	-6	0.350000	5.595000	21	0
7	-7	0.400000	4.157000	30	0
5	-3	0.290000	6.879000	67	0
8	-4	0.380000	7.474000	20	0
8	-8	0.450000	7.334000	17	0
7	-4	0.440000	6.916000	74	1
4	-7	0.490000	6.085000	36	0
5	-8	0.290000	4.699000	66	0
3	-3	0.250000	5.366000	53	0
6	-3	0.430000	4.637000	71	0
8	-7	0.220000	5.854000	70	0
8	-5	0.460000	6.515000	70	1
6	-4	0.480000	6.653000	72	1
4	-3	0.240000	4.218000	13	0
8	-5	0.460000	5.315000	43	1
5	-6	0.440000	4.026000	55	0
5	-7	0.200000	6.771000	87	0
4	-2	0.340000	5.938000	48	0
7	-7	0.230000	6.317000	16	0
3	-6	0.360000	8.767000	62	0
3	-8	0.470000	5.474000	71	0
5	-4	0.230000	5.552000	53	0
5	-2	0.230000	7.868000	82	0
5	-5	0.380000	8.501000	82	0
6	-3	0.380000	8.304000	31	0
8	-6	0.210000	8.247000	49	0
7	-8	0.220000	8.071000	38	0
5	-6	0.260000	4.507000	69	0
3	-8	0.210000	5.152000	16	0
5	-7	0.440000	7.817000	32	0
6	-2	0.290000	6.570000	38	0
6	-5	0.480000	4.256000	22	0
7	-6	0.240000	4.516000	54	0
7	-2	0.400000	5.199000	15	0
4	-5	0.330000	7.428000	36	0
5	-7	0.490000	5.802000	87	1
8	-7	0.380000	6.398000	27	0
8	-1	0.270000	4.279000	75	0
3	-1	0.340000	6.656000	32	0
3	-5	0.220000	7.219000	51	0
3	-4	0.200000	8.608000	33	0
6	-3	0.450000	7.967000	20	0
3	-7	0.360000	4.296000	74	0
4	-8	0.250000	7.375000	13	0
5	-8	0.390000	5.030000	30	0
8	-8	0.430000	6.655000	31	0
4	-5	0.470000	7.331000	18	0
3	-6	0.390000	8.241000	50	0
6	-5	0.200000	5.373000	16	0
3	-4	0.390000	8.066000	40	0
8	-6	0.240000	6.825000	86	0
5	-8	0.240000	6.631000	35	0
3	-8	0.240000	8.725000	13	0
3	-2	0.350000	5.055000	81	0
6	-7	0.460000	8.480000	87	0
8	-4	0.420000	8.947000	23	1
3	-8	0.280000	8.824000	72	0
6	-7	0.490000	4.750000	12	0
5	-4	0.270000	5.901000	50	0
3	-2	0.320000	4.882000	81	0
3	-7	0.470000	8.222000	52	0
8	-7	0.250000	4.395000	51	0
6	-5	0.390000	6.485000	34	0
8	-7	0.330000	6.018000	84	1
5	-8	0.310000	4.724000	16	0
7	-6	0.200000	7.614000	64	0
7	-8	0.270000	7.278000	50	0
8	-3	0.350000	5.172000	31	0
3	-2	0.200000	8.134000	74	0
5	-3	0.420000	8.857000	42	0
7	-3	0.470000	7.617000	62	0
8	-2	0.340000	6.307000	20	0
5	-7	0.240000	4.216000	28	0
7	-6	0.200000	4.897000	16	0
3	-8	0.480000	5.865000	83	1
4	-8	0.260000	6.664000	60	0
3	-8	0.390000	6.765000	35	0
7	-3	0.350000	7.452000	63	0
4	-7	0.290000	4.698000	84	0
5	-8	0.290000	6.586000	11	0
3	-8	0.360000	8.595000	66	0
6	-7	0.490000	6.008000	71	1
7	-3	0.380000	4.111000	10	0
7	-8	0.430000	4.785000	77	1
6	-4	0.320000	4.610000	12	0
5	-7	0.300000	8.468000	75	1
4	-5	0.490000	5.969000	48	0
7	-3	0.350000	7.242000	55	0
7	-6	0.280000	6.948000	75	0
5	-8	0.320000	8.400000	26	0
4	-1	0.310000	4.247000	17	0
4	-2	0.350000	7.371000	42	0
7	-6	0.350000	4.476000	20	0
5	-6	0.290000	4.240000	42	0
6	-3	0.380000	4.820000	34	0
8	-8	0.270000	6.927000	38	0
5	-4	0.420000	7.583000	78	0
3	-4	0.470000	4.237000	40	0
4	-4	0.280000	6.171000	74	0
6	-4	0.250000	7.534000	17	0
3	-1	0.300000	8.614000	66	0
7	-4	0.280000	4.192000	84	0
6	-3	0.220000	8.941000	25	0
8	-2	0.220000	8.368000	32	0
4	-2	0.350000	5.590000	26	0
6	-6	0.360000	7.736000	85	0
6	-5	0.450000	6.017000	88	1
8	-5	0.460000	4.220000	83	1
4	-3	0.360000	8.834000	47	0
3	-4	0.280000	7.266000	80	0
3	-7	0.210000	4.111000	39	0
4	-5	0.320000	8.309000	88	0
8	-3	0.300000	7.005000	20	0
3	-2	0.300000	8.714000	16	0
7	-3	0.320000	6.939000	11	0
7	-8	0.260000	8.970000	21	0
4	-5	0.330000	6.354000	18	0
7	-2	0.480000	6.437000	26	0
6	-2	0.420000	8.682000	47	0
4	-6	0.490000	8.174000	22	0
5	-7	0.490000	4.700000	87	1
7	-4	0.390000	5.285000	66	0
3	-7	0.320000	7.530000	48	0
4	-6	0.360000	8.380000	85	1
7	-4	0.350000	4.975000	79	0
6	-3	0.280000	4.701000	60	0
8	-2	0.410000	4.605000	64	0
4	-7	0.350000	4.171000	34	0
7	-3	0.320000	5.554000	57	0
5	-5	0.310000	5.767000	14	0
5	-3	0.320000	7.704000	61	0
5	-2	0.400000	5.592000	82	0
4	-4	0.300000	8.105000	29	0
3	-2	0.300000	7.129000	14	0
4	-6	0.470000	6.368000	31	0
7	-4	0.480000	6.220000	61	0
5	-8	0.490000	4.393000	55	1
5	-5	0.390000	5.035000	35	0
5	-2	0.300000	8.831000	50	0
7	-6	0.280000	5.013000	61	0
5	-6	0.220000	7.267000	82	0
8	-7	0.240000	5.085000	55	0
7	-2	0.440000	6.979000	35	0
8	-6	0.460000	7.743000	71	1
6	-5	0.310000	8.981000	37	0
4	-5	0.380000	6.352000	74	0
4	-5	0.270000	4.073000	72	0
7	-3	0.380000	8.286000	42	0
4	-4	0.400000	6.485000	77	0
8	-2	0.250000	6.955000	39	0
7	-8	0.260000	4.288000	69	0
8	-7	0.350000	7.188000	10	0
7	-3	0.480000	6.131000	40	0
6	-7	0.200000	6.666000	37	0
3	-2	0.250000	7.537000	35	0
8	-5	0.230000	6.945000	27	0
5	-4	0.320000	4.849000	89	0
7	-4	0.390000	7.215000	46	0
5	-7	0.330000	6.984000	67	0
6	-4	0.390000	8.940000	42	0
3	-4	0.300000	7.363000	35	0
5	-4	0.200000	5.458000	14	0
5	-6	0.200000	5.281000	83	0
5	-4	0.480000	6.256000	71	0
6	-7	0.400000	4.087000	70	1
4	-3	0.220000	6.908000	30	0
7	-6	0.340000	5.549000	47	0
7	-3	0.430000	6.156000	40	0
6	-4	0.240000	6.507000	66	0
8	-5	0.350000	5.724000	75	0
3	-6	0.300000	6.158000	11	0
5	-2	0.200000	6.769000	31	0
4	-4	0.440000	8.228000	35	0
6	-7	0.350000	8.153000	12	0
4	-1	0.310000	5.929000	57	0
4	-2	0.330000	8.759000	70	0
7	-5	0.210000	8.262000	73	0
8	-4	0.210000	4.173000	64	0
7	-4	0.400000	7.699000	79	0
7	-8	0.320000	4.901000	19	0
3	-7	0.260000	7.141000	40	0
4	-4	0.220000	5.138000	57	0
6	-8	0.220000	4.709000	74	0
6	-8	0.250000	7.188000	26	0
3	-7	0.440000	4.888000	10	0
7	-7	0.340000	7.986000	30	0
7	-3	0.270000	7.723000	11	0
4	-8	0.210000	4.756000	20	0
6	-8	0.360000	5.401000	20	0
8	-3	0.450000	8.693000	24	0
4	-6	0.470000	6.715000	48	0
3	-1	0.340000	6.197000	50	0
7	-1	0.230000	4.302000	30	0
5	-3	0.300000	8.563000	33	0
7	-3	0.370000	8.455000	71	0
5	-6	0.390000	8.590000	33	0
5	-8	0.310000	8.933000	33	0
6	-6	0.490000	7.629000	57	1
4	-1	0.400000	5.857000	39	0
6	-3	0.470000	7.642000	43	0
5	-7	0.430000	5.204000	77	0
5	-6	0.380000	5.854000	24	0
5	-4	0.340000	4.007000	12	0
4	-4	0.390000	8.191000	14	0
4	-8	0.370000	5.284000	17	0
6	-6	0.330000	7.687000	41	0
7	-2	0.360000	8.225000	25	0
7	-1	0.300000	5.457000	46	0
5	-7	0.310000	5.963000	70	0
7	-8	0.270000	6.443000	87	0
6	-3	0.470000	8.366000	67	0
4	-7	0.250000	7.030000	65	0
7	-7	0.390000	4.682000	41	0
7	-3	0.280000	8.679000	52	0
4	-5	0.430000	7.059000	24	0
5	-6	0.330000	4.567000	10	0
6	-4	0.400000	8.451000	32	0
5	-2	0.440000	7.391000	23	0
3	-8	0.400000	5.590000	11	0
7	-8	0.290000	6.167000	30	0
5	-4	0.220000	8.389000	50	0
7	-4	0.450000	4.323000	70	0
4	-6	0.470000	4.086000	50	0
4	-5	0.340000	6.049000	12	0
5	-8	0.280000	7.113000	87	0
8	-7	0.240000	5.254000	74	0
4	-2	0.370000	7.312000	57	0
8	-8	0.290000	5.941000	21	0
8	-6	0.460000	5.018000	68	1
6	-7	0.200000	4.152000	83	0
5	-3	0.270000	4.027000	80	0
8	-2	0.230000	4.708000	27	0
7	-7	0.230000	4.533000	57	0
3	-5	0.320000	7.591000	88	0
8	-7	0.270000	5.748000	36	0
5	-2	0.360000	4.044000	79	0
7	-7	0.240000	4.664000	84	0
7	-6	0.350000	8.679000	43	0
6	-5	0.200000	4.557000	68	0
3	-4	0.290000	5.342000	71	0
7	-3	0.200000	8.971000	35	0
5	-6	0.460000	6.524000	16	0
7	-8	0.450000	6.290000	84	1
5	-1	0.370000	5.140000	19	0
8	-3	0.330000	5.412000	25	0
3	-6	0.340000	8.436000	74	0
8	-1	0.360000	8.976000	19	0
6	-4	0.450000	4.760000	62	0
4	-4	0.230000	5.961000	61	0
8	-6	0.340000	5.169000	71	1
7	-1	0.260000	8.800000	74	0
5	-4	0.390000	8.735000	79	0
3	-5	0.270000	4.349000	84	0
5	-3	0.290000	4.872000	28	0
3	-8	0.380000	5.083000	39	0
5	-8	0.270000	5.660000	58	0
5	-3	0.230000	8.843000	85	0
4	-2	0.450000	4.746000	25	0
8	-8	0.410000	4.239000	26	0
5	-5	0.470000	6.602000	63	0
4	-2	0.280000	8.516000	57	0
5	-2	0.410000	8.652000	73	0
4	-7	0.350000	7.389000	39	0
3	-4	0.240000	5.096000	76	0
3	-6	0.480000	6.570000	40	0
3	-2	0.260000	7.734000	79	0
7	-7	0.310000	8.804000	87	0
7	-2	0.290000	6.913000	66	0
3	-3	0.360000	6.779000	63	0
5	-2	0.300000	6.530000	44	0
5	-8	0.250000	4.669000	71	0
6	-3	0.210000	7.843000	59	0
3	-8	0.360000	6.214000	30	0
7	-8	0.260000	6.812000	50	0
6	-6	0.420000	5.848000	56	0
5	-3	0.210000	4.568000	15	0
4	-3	0.280000	4.422000	52	0
7	-7	0.410000	7.059000	68	0
4	-3	0.330000	5.686000	72	0
8	-5	0.410000	6.077000	53	1
8	-7	0.410000	8.351000	81	0
7	-7	0.310000	8.211000	57	0
7	-5	0.380000	4.588000	79	0
4	-4	0.400000	5.124000	23	0
8	-8	0.490000	5.322000	34	0
4	-5	0.340000	8.865000	69	0
3	-6	0.320000	5.052000	41	0
5	-6	0.210000	5.657000	60	0
4	-3	0.490000	6.460000	77	0
7	-7	0.260000	5.514000	82	0
3	-8	0.450000	7.634000	74	0
8	-5	0.270000	5.906000	42	0
3	-2	0.250000	7.078000	54	0
3	-7	0.440000	7.066000	66	1
6	-3	0.340000	4.386000	42	0
5	-5	0.360000	4.911000	26	0
7	-4	0.320000	8.095000	14	0
8	-8	0.280000	8.559000	70	0
7	-7	0.260000	7.432000	13	0
6	-7	0.210000	5.372000	68	0
6	-6	0.410000	5.598000	53	0
8	-8	0.480000	5.279000	39	0
7	-4	0.390000	8.889000	83	0
3	-6	0.370000	5.283000	65	0
5	-3	0.260000	8.343000	84	0
5	-1	0.220000	6.534000	32	0
4	-8	0.200000	7.892000	54	0
3	-7	0.390000	5.587000	78	0
4	-6	0.420000	6.150000	63	0
5	-8	0.380000	6.405000	68	0
6	-8	0.410000	6.367000	60	0
7	-2	0.450000	5.300000	50	0
3	-7	0.280000	4.653000	35	0
3	-2	0.230000	7.420000	41	0
4	-6	0.370000	7.152000	35	0
5	-3	0.390000	7.890000	70	0
3	-8	0.370000	8.303000	78	0
7	-2	0.370000	5.608000	27	0
8	-5	0.310000	7.844000	48	0
8	-8	0.270000	5.604000	13	0
8	-3	0.400000	5.558000	58	0
8	-2	0.480000	8.812000	61	1
8	-1	0.490000	4.371000	32	0
3	-5	0.450000	4.449000	26	0
5	-8	0.370000	7.663000	47	0
8	-8	0.400000	5.531000	21	0
6	-4	0.380000	6.916000	84	0
5	-2	0.400000	7.044000	86	0
8	-7	0.420000	4.894000	60	1
8	-6	0.360000	7.107000	80	0
6	-6	0.210000	4.104000	28	0
6	-6	0.270000	6.457000	24	0
4	-1	0.410000	6.395000	69	0
4	-5	0.370000	4.380000	86	0
4	-7	0.300000	8.520000	34	0
3	-8	0.350000	7.477000	65	0
3	-8	0.240000	5.570000	44	0
4	-4	0.220000	6.942000	26	0
7	-3	0.340000	5.363000	10	0
8	-6	0.280000	7.588000	70	0
3	-4	0.320000	4.031000	61	0
5	-5	0.410000	4.618000	13	0
3	-8	0.350000	8.992000	53	0
6	-5	0.260000	5.297000	27	0
8	-8	0.460000	8.000000	11	0
6	-3	0.480000	8.500000	35	0
3	-8	0.200000	6.734000	44	0
7	-7	0.400000	6.946000	68	0
8	-3	0.330000	4.181000	49	0
7	-6	0.310000	5.575000	32	0
3	-2	0.420000	7.086000	30	0
5	-5	0.400000	8.464000	53	0
5	-5	0.330000	8.200000	74	0
6	-7	0.290000	8.853000	21	0
8	-2	0.210000	7.496000	65	0
7	-6	0.230000	5.332000	38	0
5	-6	0.490000	7.499000	77	1
4	-7	0.470000	8.677000	89	0
8	-5	0.360000	4.084000	17	0
8	-5	0.220000	7.662000	53	0
5	-4	0.410000	4.950000	55	0
5	-4	0.450000	6.589000	57	0
4	-2	0.450000	8.888000	45	0
3	-8	0.430000	7.783000	68	1
5	-6	0.300000	4.946000	41	1
4	-7	0.420000	8.809000	69	0
5	-3	0.440000	4.300000	53	0
7	-6	0.380000	6.552000	75	0
4	-1	0.460000	6.942000	56	0
6	-3	0.360000	4.072000	20	0
3	-4	0.470000	4.976000	26	0
7	-3	0.210000	6.820000	51	0
4	-6	0.470000	6.900000	73	0
3	-7	0.380000	8.209000	47	0
8	-6	0.330000	7.981000	69	0
6	-5	0.450000	7.490000	51	0
4	-5	0.350000	5.201000	88	0
5	-5	0.420000	4.705000	64	0
8	-7	0.200000	8.163000	11	0
8	-7	0.260000	8.044000	88	0
8	-2	0.260000	5.331000	77	0
8	-6	0.330000	7.718000	34	0
7	-6	0.440000	4.243000	33	0
6	-5	0.280000	5.124000	43	0
4	-7	0.470000	7.810000	27	0
3	-4	0.490000	8.529000	22	0
5	-8	0.390000	6.647000	42	0
5	-3	0.350000	7.303000	29	0
8	-6	0.390000	8.939000	71	0
4	-5	0.470000	4.726000	74	0
3	-5	0.460000	8.618000	17	0
7	-5	0.480000	8.163000	26	0
8	-8	0.200000	6.579000	86	0
3	-7	0.200000	8.877000	34	0
7	-5	0.380000	7.582000	59	0
3	-7	0.380000	7.384000	48	0
6	-7	0.300000	8.716000	63	0
8	-6	0.490000	6.402000	87	1
5	-8	0.250000	4.173000	79	0
5	-5	0.400000	7.120000	29	0
8	-5	0.450000	8.774000	71	0
3	-6	0.380000	8.324000	80	0
4	-3	0.260000	5.104000	31	0
8	-6	0.320000	4.783000	58	0
5	-5	0.410000	5.551000	21	0
7	-3	0.370000	6.234000	88	0
5	-8	0.340000	7.407000	20	0
4	-3	0.300000	8.081000	87	0
8	-3	0.220000	6.885000	62	0
8	-5	0.220000	4.210000	51	0
8	-2	0.410000	6.704000	24	0
6	-7	0.220000	8.603000	17	0
8	-2	0.420000	8.830000	82	1
6	-5	0.360000	6.972000	15	0
4	-1	0.470000	6.002000	53	0
3	-2	0.250000	4.697000	52	0
